date,city,profil_cotier,température,humidity,vitesse_vent,precipitation,temp_lag1,humid_lag1,vitesse_vent_lag1,precip_lag1,temp_lag3,humid_lag3,vitesse_vent_lag3,precip_lag3,temp_lag7,humid_lag7,vitesse_vent_lag7,precip_lag7,mois,Weekend,Jours Fériés,saison,Vacances Scolaires,Ramadan,Nouvel An,Indice de Vague de Chaleur,Indice de Vague de Froid ,Indice de Pluie Intense,Indice de Tempête,Indice de sécheresse,boissons fraiches,boissons chaudes,snacks sucrés,snacks salés,produits laitiers frais,produits de jardinage,ustensiles jetables,crème solaire,équipements d urgence,soins hygiene,soins hydratants,Charbon,produits anti_moustiques
2021-06-29,Bizerte,Côtière,32,48,13,0,31,48,13,0,31,48,13,0,31,48,13,0,6,1,0,été,0,0,0,0,0,0,0,1,26,8,20,22,18,6,20,11,7,12,6,11,13
2021-06-30,Bizerte,Côtière,31,48,15,0,32,48,13,0,32,48,13,0,32,48,13,0,6,0,0,été,1,0,0,0,0,0,0,1,25,9,19,20,18,5,21,10,7,12,5,12,12
2021-07-01,Bizerte,Côtière,31,48,14,0,31,48,15,0,31,48,15,0,31,48,15,0,7,0,0,été,1,0,0,0,0,0,0,1,25,8,17,18,18,4,20,12,6,12,5,11,12
2021-07-02,Bizerte,Côtière,30,44,12,0,31,48,14,0,31,48,14,0,31,48,14,0,7,0,0,été,1,0,0,0,0,0,0,1,25,9,18,21,18,4,22,9,6,11,5,11,12
2021-07-03,Bizerte,Côtière,31,42,12,0,30,44,12,0,30,44,12,0,30,44,12,0,7,0,0,été,1,0,0,0,0,0,0,1,25,9,19,24,18,5,23,9,7,12,6,11,10
2021-07-04,Bizerte,Côtière,32,40,12,0,31,42,12,0,31,42,12,0,31,42,12,0,7,1,0,été,1,0,0,0,0,0,0,1,25,8,16,23,17,3,23,9,7,12,5,13,13
2021-07-05,Bizerte,Côtière,31,43,15,0,32,40,12,0,32,40,12,0,32,40,12,0,7,0,0,été,1,0,0,0,0,0,0,1,24,8,20,18,18,5,19,10,6,12,7,12,13
2021-07-06,Bizerte,Côtière,31,45,13,0,31,43,15,0,31,43,15,0,31,43,15,0,7,1,0,été,1,0,0,0,0,0,0,1,25,8,20,17,16,4,24,10,6,13,7,14,11
2021-07-07,Bizerte,Côtière,31,47,15,0,31,45,13,0,31,45,13,0,31,45,13,0,7,0,0,été,1,0,0,0,0,0,0,1,25,8,20,19,17,4,24,11,7,10,7,11,12
2021-07-08,Bizerte,Côtière,31,49,16,0,31,47,15,0,31,47,15,0,31,47,15,0,7,0,0,été,1,0,0,0,0,0,0,1,25,8,18,21,18,4,17,9,9,12,5,12,14
2021-07-09,Bizerte,Côtière,30,53,14,0,31,49,16,0,31,49,16,0,31,49,16,0,7,0,0,été,1,0,0,0,0,0,0,1,24,9,21,21,17,4,20,10,6,9,5,11,14
2021-07-10,Bizerte,Côtière,30,48,13,0,30,53,14,0,30,53,14,0,30,53,14,0,7,0,0,été,1,0,0,0,0,0,0,1,25,9,21,16,18,5,18,11,7,10,6,10,10
2021-07-11,Bizerte,Côtière,30,43,14,0,30,48,13,0,30,48,13,0,30,48,13,0,7,1,0,été,1,0,0,0,0,0,0,1,25,9,15,16,17,5,20,8,5,10,5,12,11
2021-07-12,Bizerte,Côtière,32,37,12,0,30,43,14,0,30,43,14,0,30,43,14,0,7,0,0,été,1,0,0,0,0,0,0,1,26,8,17,21,18,3,22,9,4,13,9,11,14
2021-07-13,Bizerte,Côtière,31,41,18,0,32,37,12,0,32,37,12,0,32,37,12,0,7,1,0,été,1,0,0,0,0,0,0,1,25,9,20,20,17,4,18,12,6,12,6,12,9
2021-07-14,Bizerte,Côtière,27,46,22,0,31,41,18,0,31,41,18,0,31,41,18,0,7,0,0,été,1,0,0,0,0,0,0,1,25,10,18,21,18,3,19,10,7,9,7,11,7
2021-07-15,Bizerte,Côtière,27,49,16,0,27,46,22,0,27,46,22,0,27,46,22,0,7,0,0,été,1,0,0,0,0,0,0,1,25,11,18,20,18,5,21,9,6,9,6,8,8
2021-07-16,Bizerte,Côtière,28,49,19,0,27,49,16,0,27,49,16,0,27,49,16,0,7,0,0,été,1,0,0,0,0,0,0,1,25,9,16,18,20,4,19,10,5,10,5,10,8
2021-07-17,Bizerte,Côtière,27,49,20,2,28,49,19,0,28,49,19,0,28,49,19,0,7,0,0,été,1,0,0,0,0,0,0,1,26,12,20,18,18,4,22,11,6,11,5,11,9
2021-07-18,Bizerte,Côtière,28,45,20,0,27,49,20,2,27,49,20,2,27,49,20,2,7,1,0,été,1,0,0,0,0,0,0,1,25,10,19,21,18,3,20,9,4,9,5,14,9
2021-07-19,Bizerte,Côtière,28,48,15,0,28,45,20,0,28,45,20,0,28,45,20,0,7,0,1,été,1,0,0,0,0,0,0,1,24,10,21,19,19,5,18,10,8,10,5,11,10
2021-07-20,Bizerte,Côtière,28,53,13,0,28,48,15,0,28,48,15,0,28,48,15,0,7,1,1,été,1,0,0,0,0,0,0,1,26,11,20,22,22,9,20,10,6,10,4,13,11
2021-07-21,Bizerte,Côtière,29,52,11,0,28,53,13,0,28,53,13,0,28,53,13,0,7,0,1,été,1,0,0,0,0,0,0,1,24,9,18,18,17,4,18,8,6,11,5,12,14
2021-07-22,Bizerte,Côtière,29,46,11,0,29,52,11,0,29,52,11,0,29,52,11,0,7,0,1,été,1,0,0,0,0,0,0,1,25,10,19,19,20,5,19,13,7,10,5,15,11
2021-07-23,Bizerte,Côtière,30,41,11,0,29,46,11,0,29,46,11,0,29,46,11,0,7,0,0,été,1,0,0,0,0,0,0,1,26,8,17,19,18,4,23,10,6,11,5,12,11
2021-07-24,Bizerte,Côtière,31,38,12,0,30,41,11,0,30,41,11,0,30,41,11,0,7,0,0,été,1,0,0,0,0,0,0,1,25,9,17,21,17,4,19,11,7,11,10,12,10
2021-07-25,Bizerte,Côtière,33,33,15,0,31,38,12,0,31,38,12,0,31,38,12,0,7,1,1,été,1,0,0,0,0,0,0,1,25,9,18,19,19,4,22,10,7,13,7,12,10
2021-07-26,Bizerte,Côtière,32,38,16,0,33,33,15,0,33,33,15,0,33,33,15,0,7,0,0,été,1,0,0,0,0,0,0,1,25,9,18,21,20,3,20,10,7,10,8,11,12
2021-07-27,Bizerte,Côtière,30,47,16,0,32,38,16,0,32,38,16,0,32,38,16,0,7,1,0,été,1,0,0,0,0,0,0,1,24,9,19,21,20,4,16,9,6,10,5,14,13
2021-07-28,Bizerte,Côtière,31,41,15,0,30,47,16,0,30,47,16,0,30,47,16,0,7,0,0,été,1,0,0,0,0,0,0,1,25,9,18,21,17,4,23,11,8,10,6,9,12
2021-07-29,Bizerte,Côtière,32,34,12,0,31,41,15,0,31,41,15,0,31,41,15,0,7,0,0,été,1,0,0,0,0,0,0,1,25,9,16,18,18,4,20,10,6,12,10,13,12
2021-07-30,Bizerte,Côtière,33,36,11,0,32,34,12,0,32,34,12,0,32,34,12,0,7,0,0,été,1,0,0,0,0,0,0,1,25,8,18,20,16,3,18,12,5,11,8,10,13
2021-07-31,Bizerte,Côtière,34,32,12,0,33,36,11,0,33,36,11,0,33,36,11,0,7,0,0,été,1,0,0,0,0,0,0,1,25,7,21,18,18,3,19,10,6,11,10,13,12
2021-08-01,Bizerte,Côtière,33,39,14,0,34,32,12,0,34,32,12,0,34,32,12,0,8,1,0,été,1,0,0,0,0,0,0,1,24,8,17,19,17,4,19,9,8,11,7,10,12
2021-08-02,Bizerte,Côtière,30,54,18,0,33,39,14,0,33,39,14,0,33,39,14,0,8,0,0,été,1,0,0,0,0,0,0,1,25,9,18,23,19,4,24,8,7,11,5,11,11
2021-08-03,Bizerte,Côtière,32,51,15,0,30,54,18,0,30,54,18,0,30,54,18,0,8,1,0,été,1,0,0,0,0,0,0,1,25,9,17,21,18,4,21,11,7,9,6,11,14
2021-08-04,Bizerte,Côtière,33,40,15,0,32,51,15,0,32,51,15,0,32,51,15,0,8,0,0,été,1,0,0,0,0,0,0,1,25,8,19,17,17,4,21,10,7,12,5,13,10
2021-08-05,Bizerte,Côtière,31,48,16,0,33,40,15,0,33,40,15,0,33,40,15,0,8,0,0,été,1,0,0,0,0,0,0,1,25,9,20,19,18,4,16,10,8,10,5,13,11
2021-08-06,Bizerte,Côtière,31,43,14,0,31,48,16,0,31,48,16,0,31,48,16,0,8,0,0,été,1,0,0,0,0,0,0,1,25,8,19,23,19,3,20,10,7,12,8,12,12
2021-08-07,Bizerte,Côtière,33,42,16,0,31,43,14,0,31,43,14,0,31,43,14,0,8,0,0,été,1,0,0,0,0,0,0,1,25,8,20,21,18,4,25,11,6,11,7,11,10
2021-08-08,Bizerte,Côtière,33,53,11,0,33,42,16,0,33,42,16,0,33,42,16,0,8,1,0,été,1,0,0,0,0,0,0,1,25,8,17,23,20,3,22,9,6,11,6,11,17
2021-08-09,Bizerte,Côtière,34,48,14,0,33,53,11,0,33,53,11,0,33,53,11,0,8,0,1,été,1,0,0,0,0,0,0,1,25,7,19,22,17,3,23,10,9,12,6,14,18
2021-08-10,Bizerte,Côtière,36,32,12,0,34,48,14,0,34,48,14,0,34,48,14,0,8,1,0,été,1,0,0,0,0,0,0,1,25,7,17,19,18,2,21,12,8,10,7,13,14
2021-08-11,Bizerte,Côtière,35,28,10,0,36,32,12,0,36,32,12,0,36,32,12,0,8,0,0,été,1,0,0,0,0,0,0,1,25,7,16,19,21,3,22,9,6,12,9,11,15
2021-08-12,Bizerte,Côtière,34,37,9,0,35,28,10,0,35,28,10,0,35,28,10,0,8,0,0,été,1,0,0,0,0,0,0,1,24,7,18,19,19,3,16,10,8,12,7,14,18
2021-08-13,Bizerte,Côtière,33,47,11,0,34,37,9,0,34,37,9,0,34,37,9,0,8,0,1,été,1,0,0,0,0,0,0,1,25,8,16,20,17,4,19,11,6,11,7,14,14
2021-08-14,Bizerte,Côtière,32,53,12,0,33,47,11,0,33,47,11,0,33,47,11,0,8,0,0,été,1,0,0,0,0,0,0,1,25,8,19,20,16,4,20,12,6,11,5,10,18
2021-08-15,Bizerte,Côtière,31,53,11,0,32,53,12,0,32,53,12,0,32,53,12,0,8,1,0,été,1,0,0,0,0,0,0,1,25,9,19,22,21,5,22,10,6,11,5,13,13
2021-08-16,Bizerte,Côtière,32,44,9,0,31,53,11,0,31,53,11,0,31,53,11,0,8,0,0,été,1,0,0,0,0,0,0,1,25,8,17,21,15,5,21,10,7,11,6,13,15
2021-08-17,Bizerte,Côtière,31,45,13,0,32,44,9,0,32,44,9,0,32,44,9,0,8,1,0,été,1,0,0,0,0,0,0,1,25,8,16,19,19,5,17,10,7,10,6,15,12
2021-08-18,Bizerte,Côtière,30,51,16,0,31,45,13,0,31,45,13,0,31,45,13,0,8,0,0,été,1,0,0,0,0,0,0,1,25,9,17,19,20,4,18,10,7,10,4,11,12
2021-08-19,Bizerte,Côtière,29,56,14,0,30,51,16,0,30,51,16,0,30,51,16,0,8,0,0,été,1,0,0,0,0,0,0,1,25,9,18,21,16,5,19,11,6,11,5,11,12
2021-08-20,Bizerte,Côtière,30,57,12,0,29,56,14,0,29,56,14,0,29,56,14,0,8,0,0,été,1,0,0,0,0,0,0,1,24,9,18,21,17,5,23,10,8,9,5,15,15
2021-08-21,Bizerte,Côtière,29,59,13,0,30,57,12,0,30,57,12,0,30,57,12,0,8,0,0,été,1,0,0,0,0,0,0,1,24,10,15,19,21,5,23,11,6,9,6,12,14
2021-08-22,Bizerte,Côtière,29,59,13,0,29,59,13,0,29,59,13,0,29,59,13,0,8,1,0,été,1,0,0,0,0,0,0,1,25,9,19,22,18,6,21,10,6,11,4,11,13
2021-08-23,Bizerte,Côtière,29,51,10,0,29,59,13,0,29,59,13,0,29,59,13,0,8,0,0,été,1,0,0,0,0,0,0,1,26,10,16,20,20,5,19,11,5,9,5,12,15
2021-08-24,Bizerte,Côtière,30,45,12,0,29,51,10,0,29,51,10,0,29,51,10,0,8,1,0,été,1,0,0,0,0,0,0,1,25,9,22,20,17,4,23,10,7,12,4,10,12
2021-08-25,Bizerte,Côtière,31,46,11,0,30,45,12,0,30,45,12,0,30,45,12,0,8,0,0,été,1,0,0,0,0,0,0,1,25,8,19,22,18,4,19,11,8,11,5,11,15
2021-08-26,Bizerte,Côtière,30,49,15,2,31,46,11,0,31,46,11,0,31,46,11,0,8,0,0,été,1,0,0,0,0,0,0,1,25,11,22,19,18,5,22,10,7,10,6,13,14
2021-08-27,Bizerte,Côtière,29,55,12,0,30,49,15,2,30,49,15,2,30,49,15,2,8,0,0,été,1,0,0,0,0,0,0,1,25,9,18,19,15,6,20,7,5,10,5,10,11
2021-08-28,Bizerte,Côtière,30,49,11,0,29,55,12,0,29,55,12,0,29,55,12,0,8,0,0,été,1,0,0,0,0,0,0,1,25,9,18,20,20,5,20,11,5,11,6,11,13
2021-08-29,Bizerte,Côtière,29,55,15,8,30,49,11,0,30,49,11,0,30,49,11,0,8,1,0,été,1,0,0,0,0,0,0,1,25,14,19,20,18,6,19,10,5,10,5,14,17
2021-08-30,Bizerte,Côtière,27,61,13,1,29,55,15,8,29,55,15,8,29,55,15,8,8,0,0,été,1,0,0,0,0,0,0,0,25,11,16,22,21,5,24,10,6,12,6,10,11
2021-08-31,Bizerte,Côtière,30,59,13,0,27,61,13,1,27,61,13,1,27,61,13,1,8,1,0,été,1,0,0,0,0,0,0,0,24,9,20,20,21,4,19,10,4,9,5,11,13
2021-09-01,Bizerte,Côtière,30,60,16,0,30,59,13,0,30,59,13,0,30,59,13,0,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,25,9,19,19,18,4,22,10,7,9,5,9,13
2021-09-02,Bizerte,Côtière,31,61,17,0,30,60,16,0,30,60,16,0,30,60,16,0,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,26,9,16,18,16,4,20,11,8,11,6,9,15
2021-09-03,Bizerte,Côtière,31,61,15,0,31,61,17,0,31,61,17,0,31,61,17,0,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,26,8,17,19,18,4,20,10,7,10,4,9,14
2021-09-04,Bizerte,Côtière,30,61,14,0,31,61,15,0,31,61,15,0,31,61,15,0,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,24,9,18,22,17,4,17,12,5,10,5,9,15
2021-09-05,Bizerte,Côtière,28,62,16,11,30,61,14,0,30,61,14,0,30,61,14,0,9,1,0,printemps/automne,1,0,0,0,0,0,0,0,24,16,20,20,20,7,14,11,6,9,5,8,17
2021-09-06,Bizerte,Côtière,27,60,15,0,28,62,16,11,28,62,16,11,28,62,16,11,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,26,10,17,19,18,5,18,11,6,8,6,8,11
2021-09-07,Bizerte,Côtière,27,57,14,2,27,60,15,0,27,60,15,0,27,60,15,0,9,1,0,printemps/automne,1,0,0,0,0,0,0,0,25,11,21,21,20,5,16,12,5,9,5,8,13
2021-09-08,Bizerte,Côtière,27,57,10,0,27,57,14,2,27,57,14,2,27,57,14,2,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,24,11,18,22,19,5,17,9,6,9,4,7,12
2021-09-09,Bizerte,Côtière,29,55,15,2,27,57,10,0,27,57,10,0,27,57,10,0,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,25,10,22,23,19,5,15,10,8,10,6,9,13
2021-09-10,Bizerte,Côtière,29,59,14,10,29,55,15,2,29,55,15,2,29,55,15,2,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,25,15,19,20,18,6,23,10,6,9,5,8,15
2021-09-11,Bizerte,Côtière,28,56,17,4,29,59,14,10,29,59,14,10,29,59,14,10,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,25,12,20,21,20,6,19,10,5,7,5,7,13
2021-09-12,Bizerte,Côtière,26,57,12,2,28,56,17,4,28,56,17,4,28,56,17,4,9,1,0,printemps/automne,1,0,0,0,0,0,0,0,26,12,21,21,16,6,20,11,6,9,5,7,14
2021-09-13,Bizerte,Côtière,26,59,10,0,26,57,12,2,26,57,12,2,26,57,12,2,9,0,0,printemps/automne,1,0,0,0,0,0,0,0,24,10,16,20,18,6,20,11,7,9,5,8,12
2021-09-14,Bizerte,Côtière,27,57,12,0,26,59,10,0,26,59,10,0,26,59,10,0,9,1,0,printemps/automne,1,0,0,0,0,0,0,0,24,9,20,19,19,5,16,8,5,9,5,8,11
2021-09-15,Bizerte,Côtière,30,52,12,0,27,57,12,0,27,57,12,0,27,57,12,0,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,26,9,20,19,17,3,11,11,6,7,5,8,12
2021-09-16,Bizerte,Côtière,30,48,14,0,30,52,12,0,30,52,12,0,30,52,12,0,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,26,10,21,20,18,4,11,9,6,8,4,8,13
2021-09-17,Bizerte,Côtière,30,46,11,0,30,48,14,0,30,48,14,0,30,48,14,0,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,26,10,19,20,17,5,11,9,5,7,5,7,14
2021-09-18,Bizerte,Côtière,30,49,12,0,30,46,11,0,30,46,11,0,30,46,11,0,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,9,19,20,18,4,10,10,5,9,6,7,11
2021-09-19,Bizerte,Côtière,28,53,13,0,30,49,12,0,30,49,12,0,30,49,12,0,9,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,9,20,19,18,7,18,11,5,8,5,8,11
2021-09-20,Bizerte,Côtière,26,62,14,1,28,53,13,0,28,53,13,0,28,53,13,0,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,11,23,20,20,4,11,9,6,11,6,8,12
2021-09-21,Bizerte,Côtière,26,65,15,8,26,62,14,1,26,62,14,1,26,62,14,1,9,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,16,17,19,21,10,22,10,6,10,4,7,14
2021-09-22,Bizerte,Côtière,27,67,12,5,26,65,15,8,26,65,15,8,26,65,15,8,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,24,13,22,18,18,6,8,10,6,9,6,8,19
2021-09-23,Bizerte,Côtière,27,71,14,0,27,67,12,5,27,67,12,5,27,67,12,5,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,10,22,20,19,4,10,9,6,10,4,8,16
2021-09-24,Bizerte,Côtière,29,63,13,0,27,71,14,0,27,71,14,0,27,71,14,0,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,10,16,19,20,5,11,9,6,9,5,7,15
2021-09-25,Bizerte,Côtière,30,58,11,0,29,63,13,0,29,63,13,0,29,63,13,0,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,26,9,19,20,17,4,11,9,6,8,6,6,16
2021-09-26,Bizerte,Côtière,29,63,13,0,30,58,11,0,30,58,11,0,30,58,11,0,9,1,0,printemps/automne,0,0,0,0,0,0,0,0,26,9,19,19,19,8,20,8,5,10,5,8,12
2021-09-27,Bizerte,Côtière,28,63,12,0,29,63,13,0,29,63,13,0,29,63,13,0,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,10,18,21,20,5,10,9,7,10,6,7,13
2021-09-28,Bizerte,Côtière,27,59,15,0,28,63,12,0,28,63,12,0,28,63,12,0,9,1,0,printemps/automne,0,0,0,0,0,0,0,0,24,10,21,18,19,7,21,10,5,9,5,8,12
2021-09-29,Bizerte,Côtière,26,60,15,0,27,59,15,0,27,59,15,0,27,59,15,0,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,11,21,20,19,5,10,10,6,9,5,8,11
2021-09-30,Bizerte,Côtière,25,54,15,0,26,60,15,0,26,60,15,0,26,60,15,0,9,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,12,20,21,18,4,11,10,5,7,3,7,12
2021-10-01,Bizerte,Côtière,24,59,10,0,25,54,15,0,25,54,15,0,25,54,15,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,11,18,21,19,4,10,12,5,7,5,8,11
2021-10-02,Bizerte,Côtière,24,63,9,3,24,59,10,0,24,59,10,0,24,59,10,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,13,20,21,20,5,10,11,5,8,5,7,15
2021-10-03,Bizerte,Côtière,25,61,13,1,24,63,9,3,24,63,9,3,24,63,9,3,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,11,17,21,17,10,21,10,6,9,6,8,11
2021-10-04,Bizerte,Côtière,27,55,15,0,25,61,13,1,25,61,13,1,25,61,13,1,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,26,10,17,24,16,4,10,9,7,8,5,8,9
2021-10-05,Bizerte,Côtière,26,61,15,2,27,55,15,0,27,55,15,0,27,55,15,0,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,11,17,21,19,9,18,11,5,10,4,7,10
2021-10-06,Bizerte,Côtière,24,60,17,5,26,61,15,2,26,61,15,2,26,61,15,2,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,26,15,20,20,19,5,13,12,7,8,6,9,10
2021-10-07,Bizerte,Côtière,23,51,19,2,24,60,17,5,24,60,17,5,24,60,17,5,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,26,15,18,19,19,5,9,8,7,7,4,9,7
2021-10-08,Bizerte,Côtière,22,52,15,6,23,51,19,2,23,51,19,2,23,51,19,2,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,26,19,19,18,19,5,8,11,7,7,4,7,9
2021-10-09,Bizerte,Côtière,21,59,11,11,22,52,15,6,22,52,15,6,22,52,15,6,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,20,23,15,22,6,3,9,7,6,5,7,9
2021-10-10,Bizerte,Côtière,21,62,13,21,21,59,11,11,21,59,11,11,21,59,11,11,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,19,15,17,16,7,7,8,5,9,4,8,12
2021-10-11,Bizerte,Côtière,20,57,11,1,21,62,13,21,21,62,13,21,21,62,13,21,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,15,20,19,19,4,9,7,6,7,6,8,7
2021-10-12,Bizerte,Côtière,20,55,11,0,20,57,11,1,20,57,11,1,20,57,11,1,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,15,20,21,18,8,19,9,7,8,5,8,8
2021-10-13,Bizerte,Côtière,20,56,16,16,20,55,11,0,20,55,11,0,20,55,11,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,19,21,16,20,5,4,9,6,8,6,8,8
2021-10-14,Bizerte,Côtière,18,55,21,12,20,56,16,16,20,56,16,16,20,56,16,16,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,23,19,21,17,22,4,3,8,7,6,6,8,6
2021-10-15,Bizerte,Côtière,18,49,16,1,18,55,21,12,18,55,21,12,18,55,21,12,10,0,1,printemps/automne,0,0,0,0,0,0,0,0,24,20,19,20,20,6,15,9,7,8,5,8,0
2021-10-16,Bizerte,Côtière,18,52,10,0,18,49,16,1,18,49,16,1,18,49,16,1,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,17,20,18,24,4,10,6,7,7,5,7,5
2021-10-17,Bizerte,Côtière,20,55,8,2,18,52,10,0,18,52,10,0,18,52,10,0,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,17,21,20,23,7,21,8,6,7,5,6,9
2021-10-18,Bizerte,Côtière,19,63,11,3,20,55,8,2,20,55,8,2,20,55,8,2,10,0,1,printemps/automne,0,0,0,0,0,0,0,0,25,21,25,18,21,6,13,10,6,8,4,7,9
2021-10-19,Bizerte,Côtière,19,66,12,3,19,63,11,3,19,63,11,3,19,63,11,3,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,22,19,21,23,9,16,9,6,7,6,7,8
2021-10-20,Bizerte,Côtière,20,68,12,3,19,66,12,3,19,66,12,3,19,66,12,3,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,16,20,21,18,5,8,9,5,8,5,8,8
2021-10-21,Bizerte,Côtière,22,63,13,0,20,68,12,3,20,68,12,3,20,68,12,3,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,14,20,24,19,4,10,9,6,9,6,8,10
2021-10-22,Bizerte,Côtière,22,61,9,0,22,63,13,0,22,63,13,0,22,63,13,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,13,16,21,19,5,10,8,6,9,5,8,9
2021-10-23,Bizerte,Côtière,22,72,12,4,22,61,9,0,22,61,9,0,22,61,9,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,14,18,23,20,5,11,9,6,7,5,7,13
2021-10-24,Bizerte,Côtière,20,76,18,76,22,72,12,4,22,72,12,4,22,72,12,4,10,1,0,printemps/automne,0,0,0,0,0,1,0,0,24,20,19,18,17,3,6,9,8,10,5,8,12
2021-10-25,Bizerte,Côtière,20,75,16,26,20,76,18,76,20,76,18,76,20,76,18,76,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,21,20,14,18,2,3,8,8,8,7,7,12
2021-10-26,Bizerte,Côtière,20,72,17,17,20,75,16,26,20,75,16,26,20,75,16,26,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,21,20,22,19,7,7,6,9,8,7,7,10
2021-10-27,Bizerte,Côtière,19,71,14,29,20,72,17,17,20,72,17,17,20,72,17,17,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,23,21,19,18,20,2,4,7,6,8,5,8,10
2021-10-28,Bizerte,Côtière,18,74,9,62,19,71,14,29,19,71,14,29,19,71,14,29,10,0,0,printemps/automne,0,0,0,0,0,1,0,0,22,20,16,19,18,2,3,7,8,8,4,6,13
2021-10-29,Bizerte,Côtière,19,70,9,0,18,74,9,62,18,74,9,62,18,74,9,62,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,15,16,20,24,4,11,8,6,8,5,8,8
2021-10-30,Bizerte,Côtière,19,68,7,0,19,70,9,0,19,70,9,0,19,70,9,0,10,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,16,21,19,22,4,10,8,6,8,4,7,8
2021-10-31,Bizerte,Côtière,22,62,9,11,19,68,7,0,19,68,7,0,19,68,7,0,10,1,0,printemps/automne,0,0,0,0,0,0,0,0,26,22,20,19,19,9,7,10,6,7,4,9,13
2021-11-01,Bizerte,Côtière,24,56,13,10,22,62,9,11,22,62,9,11,22,62,9,11,11,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,21,22,16,19,5,3,12,6,7,5,6,11
2021-11-02,Bizerte,Côtière,23,65,10,5,24,56,13,10,24,56,13,10,24,56,13,10,11,1,0,printemps/automne,0,0,0,0,0,0,0,0,25,17,20,20,22,10,8,10,6,9,5,8,14
2021-11-03,Bizerte,Côtière,24,55,15,0,23,65,10,5,23,65,10,5,23,65,10,5,11,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,11,22,19,20,4,8,11,5,7,5,7,9
2021-11-04,Bizerte,Côtière,21,60,12,1,24,55,15,0,24,55,15,0,24,55,15,0,11,0,0,printemps/automne,0,0,0,0,0,0,0,0,25,15,16,19,20,5,7,8,6,7,5,8,8
2021-11-05,Bizerte,Côtière,19,68,12,10,21,60,12,1,21,60,12,1,21,60,12,1,11,0,0,printemps/automne,0,0,0,0,0,0,0,0,23,19,21,15,22,5,3,8,5,7,6,7,11
2021-11-06,Bizerte,Côtière,19,73,11,11,19,68,12,10,19,68,12,10,19,68,12,10,11,0,0,printemps/automne,0,0,0,0,0,0,0,0,22,19,21,22,21,4,0,8,5,7,4,7,12
2021-11-07,Bizerte,Côtière,16,54,10,0,19,73,11,11,19,73,11,11,19,73,11,11,11,1,0,printemps/automne,0,0,0,0,0,0,0,0,26,19,20,21,21,8,9,6,6,7,6,7,0
2021-11-08,Bizerte,Côtière,16,59,9,4,16,54,10,0,16,54,10,0,16,54,10,0,11,0,0,printemps/automne,0,0,0,0,0,0,0,0,24,18,22,20,22,5,3,7,6,7,5,7,5
